cell_id,district,latitude,longitude,observation_timestamp,source,source_product,source_resolution,platform,relative_orbit,flight_direction,polarization,pre_scene_date,post_scene_date,repeat_interval_days,vv_change_db,vh_change_db,vv_vh_change,change_confidence,data_status,quality_flag,source_timestamp,ingestion_timestamp,scientific_notice
KOH_03125,Kohima,25.869077,94.114947,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03126,Kohima,25.873591,94.114989,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03127,Kohima,25.878105,94.115032,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03128,Kohima,25.882619,94.115074,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03129,Kohima,25.887133,94.115117,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03130,Kohima,25.891647,94.115159,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03131,Kohima,25.896162,94.115201,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03132,Kohima,25.900676,94.115244,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03133,Kohima,25.905190,94.115286,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03134,Kohima,25.909704,94.115329,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03135,Kohima,25.914218,94.115371,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03136,Kohima,25.918732,94.115414,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03137,Kohima,25.923246,94.115456,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03138,Kohima,25.927760,94.115499,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03139,Kohima,25.932275,94.115541,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03140,Kohima,25.936789,94.115584,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03141,Kohima,25.941303,94.115626,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03142,Kohima,25.945817,94.115669,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03143,Kohima,25.950331,94.115711,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03144,Kohima,25.954845,94.115754,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03145,Kohima,25.959359,94.115797,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03146,Kohima,25.963873,94.115839,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03147,Kohima,25.968387,94.115882,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03148,Kohima,25.972901,94.115924,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03149,Kohima,25.977416,94.115967,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03150,Kohima,25.981930,94.116009,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03151,Kohima,25.986444,94.116052,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03152,Kohima,25.990958,94.116095,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03153,Kohima,25.995472,94.116137,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03154,Kohima,25.999986,94.116180,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03155,Kohima,26.004500,94.116223,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03156,Kohima,26.007558,94.116680,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03157,Kohima,25.522356,94.116987,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03158,Kohima,25.525955,94.116731,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03159,Kohima,25.530469,94.116773,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03160,Kohima,25.534984,94.116815,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03161,Kohima,25.539498,94.116857,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03162,Kohima,25.544012,94.116899,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03163,Kohima,25.548527,94.116940,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
KOH_03164,Kohima,25.553041,94.116982,,Copernicus Sentinel-1 (C-SAR IW GRD),S1_IW_GRDH_DUAL_POL,"10m pixel spacing (IW GRDH); 500m = project analysis grid, NOT native sensor resolution",Sentinel-1A,143,ASCENDING,VV+VH,2025-07-01,2025-07-13,12,,,,,REQUIRES_EXTERNAL_AUTH,UNAVAILABLE_PENDING_EARTHDATA_LOGIN,2025-07-13T11:48:59Z,2026-09-17T07:36:13.601575+00:00,"SAR change is CORROBORATING ANOMALY EVIDENCE only. It must NEVER be automatically labelled as a landslide. Possible sources: soil moisture, vegetation, surface roughness, construction, agriculture, acquisition geometry, or actual ground disturbance. Human/officer verification is mandatory."
